6.081816063038272269e-01 9.584334468071027402e-01
6.090287820432487287e-01 9.587701080321048286e-01
6.098691877964014241e-01 9.591076883013248677e-01
6.107028042677752344e-01 9.594462104804066804e-01
6.115296091382587118e-01 9.597857615922076313e-01
6.123495906773924746e-01 9.601261204318495279e-01
6.131627222611235606e-01 9.604675487367371201e-01
6.139689845752562825e-01 9.608099946291426274e-01
6.147683656645310801e-01 9.611532481967930419e-01
6.155608429390981851e-01 9.614974703483090135e-01
6.163464003442851169e-01 9.618425781585708823e-01
6.171250233413481112e-01 9.621884922668006990e-01
6.178967013907541439e-01 9.625350730123395371e-01
6.186614152562478486e-01 9.628824679829171007e-01
6.194191498701999699e-01 9.632306467567450792e-01
6.201699203765661528e-01 9.635788388333077492e-01
6.209136802273377276e-01 9.639282012614556194e-01
6.216504588415644461e-01 9.642774133891499622e-01
6.223802132745165361e-01 9.646276239848626810e-01
6.231029729453840815e-01 9.649775983348333197e-01
6.238186841159788498e-01 9.653287980166371796e-01
6.245274018238576863e-01 9.656792344254379046e-01
6.252290448730143391e-01 9.660313190978927489e-01
6.259236907528705762e-01 9.663822906666317269e-01
6.266112416259589368e-01 9.667351516201965200e-01
6.272917883505193526e-01 9.670866858101794250e-01
6.279652263140823587e-01 9.674401719301043423e-01
6.286316358537221705e-01 9.677926255881466044e-01
6.292909398088839534e-01 9.681464920291187326e-01
6.299431831052285657e-01 9.684999417200350624e-01
6.305883122912745442e-01 9.688545193229578523e-01
6.312263633800956342e-01 9.692087605550425700e-01
6.318572771805747168e-01 9.695643133796362223e-01
6.324810772774909218e-01 9.699199323810040463e-01
6.330977348781718916e-01 9.702763042875672816e-01
6.337072440544738727e-01 9.706332008503255615e-01
6.343095813440292607e-01 9.709909463003678631e-01
6.349047379848631323e-01 9.713493352434281469e-01
6.354926926140267440e-01 9.717085800067137846e-01
6.360734257815630066e-01 9.720687389290418867e-01
6.366469286327615107e-01 9.724295762986479019e-01
6.372131705924143352e-01 9.727915172720951187e-01
6.377721385397211451e-01 9.731543380674672061e-01
6.383238176569302480e-01 9.735179692175965904e-01
6.388681784636758287e-01 9.738827425542483374e-01
6.394052108271766066e-01 9.742483403036965584e-01
6.399348872492572893e-01 9.746150377139211063e-01
6.404571925859979808e-01 9.749826635525327134e-01
6.409721018301117734e-01 9.753513787875116581e-01
6.414796068438121113e-01 9.757208421653382757e-01
6.419796645397142232e-01 9.760917567992064559e-01
6.424722870969662436e-01 9.764630925823927221e-01
6.429574210375382792e-01 9.768359758909856971e-01
6.434350769611806298e-01 9.772093679685245338e-01
6.439052171909165345e-01 9.775839563549559852e-01
6.443678183272159021e-01 9.779597278840856944e-01
6.448228873166570452e-01 9.783359173201046088e-01
6.452703656773806085e-01 9.787137777560548368e-01
6.457102796075445683e-01 9.790918187380196480e-01
6.461425729805825302e-01 9.794713531571523912e-01
6.465672582068701102e-01 9.798513240354778109e-01
6.469843026792506668e-01 9.802323283223144390e-01
6.473936921169357595e-01 9.806142063331203529e-01
6.477954176338401870e-01 9.809967433580404350e-01
6.481894602727282795e-01 9.813800838209079114e-01
6.485758124417082549e-01 9.817640158000455752e-01
6.489544595309069130e-01 9.821486087841474477e-01
6.493253880466487438e-01 9.825338696126180160e-01
6.496885923672863772e-01 9.829196049044586214e-01
6.500440610804958386e-01 9.833058627360840021e-01
6.503917897530065995e-01 9.836924926693640936e-01
6.507317656509248316e-01 9.840796270008183022e-01
6.510639880128231693e-01 9.844670325670408229e-01
6.513884504163665046e-01 9.848547343090281458e-01
6.517051404702065565e-01 9.852428939226046678e-01
6.520140622838648259e-01 9.856311797339374348e-01
6.523152115329972078e-01 9.860196367527500616e-01
6.526085685874277731e-01 9.864086701297025694e-01
6.528941524601724611e-01 9.867975163603250888e-01
6.531719441535364101e-01 9.871867439601539340e-01
6.534419406168691102e-01 9.875762385108501906e-01
6.537041503807989873e-01 9.879656532712687289e-01
6.539585570744609333e-01 9.883554374081753302e-01
6.542051589688675506e-01 9.887454494580127928e-01
6.544439645701142227e-01 9.891353628119300412e-01
6.546749528513025052e-01 9.895257524903491309e-01
6.548981366959395478e-01 9.899160582433389477e-01
6.551134898540967866e-01 9.903069782818298972e-01
6.553210448345286876e-01 9.906973927442088712e-01
6.555207523812154324e-01 9.910887858190262634e-01
6.557126466584374258e-01 9.914798140930547454e-01
6.558966957574752232e-01 9.918714576846742181e-01
6.560729197685917224e-01 9.922629066785156882e-01
6.562412889718133302e-01 9.926550013728077104e-01
6.564018194959455599e-01 9.930470156971888951e-01
6.565545051395437204e-01 9.934391448727305507e-01
6.566993267778924448e-01 9.938318095917367812e-01
6.568363056264154842e-01 9.942242116968841303e-01
6.569654094214834039e-01 9.946172890858350213e-01
6.570866606363677809e-01 9.950101422848974808e-01
6.572000438891122398e-01 9.954032679379277715e-01
6.573055505619253003e-01 9.957967452627289884e-01
6.574031919200081786e-01 9.961901167933833179e-01
6.574929640484484805e-01 9.965835332997762253e-01
6.575748478062445335e-01 9.969774508190762941e-01
6.576488631873477209e-01 9.973711189960482448e-01
6.577149957743552156e-01 9.977650229369285917e-01
6.577732451993745233e-01 9.981590539570714959e-01
6.578236103343211294e-01 9.985531767189602670e-01
6.578660959579267775e-01 9.989472258834297680e-01
6.579006871066699347e-01 9.993416123372254045e-01
6.579274049296850446e-01 9.997356387073255135e-01
6.579462190700772206e-01 1.000130243957947807e+00
6.579571578161215184e-01 1.000524431441956796e+00
6.579602041598330286e-01 1.000918835242281091e+00
6.579553565576289342e-01 1.001313385790333133e+00
6.579426312321426940e-01 1.001707604146413910e+00
6.579220044158191616e-01 1.002102250595385602e+00
6.578935062919593069e-01 1.002496356508278730e+00
6.578570989027109350e-01 1.002891141099440109e+00
6.578128290298258518e-01 1.003285095485938028e+00
6.577606483112787839e-01 1.003679843820737050e+00
6.577006104453153590e-01 1.004073646673544928e+00
6.576326602305748725e-01 1.004468356819374186e+00
6.575568618778682151e-01 1.004861915341445311e+00
6.574731527120978303e-01 1.005256464929072946e+00
6.573816007425031804e-01 1.005649809818493390e+00
6.572821466747433838e-01 1.006044034717333391e+00
6.571748435492434925e-01 1.006437373610255204e+00
6.570596702220183882e-01 1.006830798099846103e+00
6.569366280862908303e-01 1.007224230557203892e+00
6.568057430415671361e-01 1.007617019510786083e+00
6.566669864746189633e-01 1.008010202043189363e+00
6.565203933662541180e-01 1.008402706844806263e+00
6.563659324027358855e-01 1.008795655624448395e+00
6.562036367130035242e-01 1.009187998169624789e+00
6.560334778629931529e-01 1.009580748449162346e+00
6.558554750149818702e-01 1.009973223538953135e+00
6.556696153398687832e-01 1.010365881761394080e+00
6.554759012577460187e-01 1.010758571047856602e+00
6.552743289961853179e-01 1.011151370177035824e+00
6.550648903215834373e-01 1.011544430067654599e+00
6.548475882007509519e-01 1.011937546168731439e+00
6.546224052611846478e-01 1.012331124687614770e+00
6.543893486638806545e-01 1.012724755390497222e+00
6.541484012912289758e-01 1.013118840125631470e+00
6.538995579333667374e-01 1.013513282123462700e+00
6.536428140048614610e-01 1.013908017388454930e+00
6.533781608529500851e-01 1.014303115606103090e+00
6.531055885432581753e-01 1.014698643659440069e+00
6.528251005997711687e-01 1.015094298530986316e+00
6.525366673596773026e-01 1.015490758381930814e+00
6.522403160760771312e-01 1.015886939395061139e+00
6.519360028721242761e-01 1.016284077910442507e+00
6.516237599407743719e-01 1.016680890353060862e+00
6.513035494483163657e-01 1.017078485602071591e+00
6.509753949509855531e-01 1.017475883348396781e+00
6.506392730564625193e-01 1.017873767151364239e+00
6.502951981310381990e-01 1.018271534825381686e+00
6.499431544056945009e-01 1.018669638660373078e+00
6.495831568658094746e-01 1.019067535941403868e+00
6.492151935577650246e-01 1.019465628785904743e+00
6.488392753326587270e-01 1.019863548134700704e+00
6.484553984949273930e-01 1.020261473124724816e+00
6.480635694812515446e-01 1.020659240018349845e+00
6.476637916159948549e-01 1.021056844754683723e+00
6.472560671133421595e-01 1.021454313057749808e+00
6.468404028983902876e-01 1.021851540016761595e+00
6.464168020457843333e-01 1.022248569437621324e+00
6.459852680959040638e-01 1.022645411579908625e+00
6.455458080044944591e-01 1.023041986189285213e+00
6.450984266704877790e-01 1.023438304558900835e+00
6.446431286145474227e-01 1.023834381792050774e+00
6.441799193264783341e-01 1.024230201211844715e+00
6.437088045951669946e-01 1.024625747002796627e+00
6.432297880137748392e-01 1.025021066150293869e+00
6.427428777519929026e-01 1.025416067733786019e+00
6.422480755137246478e-01 1.025810867937691162e+00
6.417453891065766358e-01 1.026205372261636439e+00
6.412348220042437541e-01 1.026599641803231489e+00
6.407163800010849952e-01 1.026993649094675609e+00
6.401900681897516598e-01 1.027387397944761194e+00
6.396558917855836857e-01 1.027780887190670844e+00
6.391138555237546592e-01 1.028174128255152864e+00
6.385639652511726494e-01 1.028567099056216794e+00
6.380062253730133248e-01 1.028959824596183736e+00
6.374406433027477448e-01 1.029352242168823039e+00
6.368672220770298376e-01 1.029744429841450204e+00
6.362859708034247497e-01 1.030136274874943192e+00
6.356968929736261931e-01 1.030527861296526737e+00
6.350999963666003056e-01 1.030919123938002446e+00
6.344952874399998333e-01 1.031310063248103592e+00
6.338827729663981669e-01 1.031700671578184458e+00
6.332624602410650283e-01 1.032090932036510811e+00
6.326343566949613750e-01 1.032480832784938629e+00
6.319984701111819314e-01 1.032870359101045077e+00
6.313548090111745781e-01 1.033259485164797375e+00
6.307033815478421124e-01 1.033648207279800779e+00
6.300441978450028735e-01 1.034036474324971699e+00
6.293772652649097799e-01 1.034424329778905083e+00
6.287025956590126530e-01 1.034811683150972605e+00
6.280201972482980510e-01 1.035198579957442577e+00
6.273300819464778799e-01 1.035584950638317681e+00
6.266322602840129763e-01 1.035970794994871991e+00
6.259267426827488379e-01 1.036356115643130016e+00
6.252135428476548462e-01 1.036740831813005581e+00
6.244926725797050882e-01 1.037124950719336525e+00
6.237641405786337190e-01 1.037508553500542607e+00
6.230279656682548017e-01 1.037891427623836016e+00
6.222841580681941487e-01 1.038273681927525338e+00
6.215327307159951298e-01 1.038655302882828479e+00
